datetime_hour,temp_c_hr,feels_like_c,precip_hr_mm,rain_hr_mm,snowfall_hr_cm,snow_depth_m,wind_kmh_hr,wind_gust_kmh,humidity_pct,wmo_code,cloud_cover_pct,is_raining,is_snowing,is_freezing
2024-01-10 21:00:00,-0.3,-6.2,0.0,0.0,0.0,0.02,20.9,41.0,68,1,45,0,0,0
2024-01-10 22:00:00,-0.6,-5.8,0.0,0.0,0.0,0.02,17.0,37.1,70,3,80,0,0,0
2024-01-10 23:00:00,-0.6,-5.3,0.0,0.0,0.0,0.02,12.6,29.9,73,3,100,0,0,0
2024-01-11 00:00:00,0.2,-4.3,0.0,0.0,0.0,0.02,11.9,22.7,73,3,100,0,0,0
2024-01-11 01:00:00,0.4,-4.0,0.0,0.0,0.0,0.02,12.3,21.6,73,2,55,0,0,0
2024-01-11 02:00:00,0.1,-4.4,0.0,0.0,0.0,0.02,12.2,22.0,73,2,76,0,0,0
2024-01-11 03:00:00,-0.9,-5.2,0.0,0.0,0.0,0.02,11.4,21.2,78,3,100,0,0,0
2024-01-11 04:00:00,0.2,-4.1,0.0,0.0,0.0,0.02,12.0,21.6,76,3,100,0,0,0
2024-01-11 05:00:00,0.3,-3.8,0.0,0.0,0.0,0.02,11.0,21.2,79,3,100,0,0,0
2024-01-11 06:00:00,0.3,-3.5,0.0,0.0,0.0,0.02,9.3,19.8,79,3,100,0,0,0
2024-01-11 07:00:00,0.4,-3.9,0.0,0.0,0.0,0.02,11.9,20.5,78,3,100,0,0,0
2024-01-11 08:00:00,0.3,-3.5,0.1,0.0,0.07,0.02,8.6,22.0,80,71,100,0,1,0
2024-01-11 09:00:00,0.1,-3.2,0.4,0.0,0.28,0.03,6.2,15.1,90,73,100,0,1,0
2024-01-11 10:00:00,0.5,-3.2,0.8,0.0,0.56,0.03,10.1,17.3,94,73,100,0,1,0
2024-01-11 11:00:00,1.0,-2.9,0.7,0.0,0.49,0.03,11.6,22.7,89,73,100,0,1,0
2024-01-11 12:00:00,1.4,-2.7,0.6,0.0,0.42,0.03,12.6,23.8,89,73,100,0,1,0
2024-01-11 13:00:00,1.6,-2.4,0.4,0.1,0.21,0.04,12.5,24.8,86,73,100,0,1,0
2024-01-11 14:00:00,2.2,-2.0,0.2,0.1,0.07,0.04,13.5,25.6,84,71,100,0,1,0
2024-01-11 15:00:00,2.0,-1.8,0.3,0.2,0.07,0.04,11.5,25.9,88,71,100,0,1,0
2024-01-11 16:00:00,2.2,-1.5,0.2,0.2,0.0,0.04,11.3,23.0,89,51,100,1,0,0
2024-01-11 17:00:00,2.0,-1.0,0.1,0.1,0.0,0.04,7.2,21.6,91,51,100,1,0,0
2024-01-11 18:00:00,1.6,-1.3,0.0,0.0,0.0,0.04,6.2,13.0,93,3,100,0,0,0
2024-01-11 19:00:00,1.7,-1.9,0.1,0.1,0.0,0.04,10.5,17.6,91,51,100,1,0,0
2024-01-11 20:00:00,1.5,-2.1,0.0,0.0,0.0,0.04,10.2,18.0,91,3,99,0,0,0
2024-01-11 21:00:00,0.3,-3.5,0.0,0.0,0.0,0.04,10.5,18.0,90,3,89,0,0,0
2024-01-11 22:00:00,-0.1,-4.3,0.0,0.0,0.0,0.04,13.0,22.0,90,0,19,0,0,0
2024-01-11 23:00:00,-0.2,-4.6,0.0,0.0,0.0,0.04,13.5,25.9,88,0,7,0,0,0
2024-01-12 00:00:00,-0.4,-4.6,0.0,0.0,0.0,0.04,12.1,23.4,88,3,100,0,0,0
2024-01-12 01:00:00,-0.1,-3.9,0.0,0.0,0.0,0.04,10.0,21.2,90,3,98,0,0,0
2024-01-12 02:00:00,0.2,-3.2,0.0,0.0,0.0,0.04,7.6,17.3,91,3,100,0,0,0
2024-01-12 03:00:00,-0.1,-3.1,0.0,0.0,0.0,0.04,4.4,13.3,89,3,100,0,0,0
2024-01-12 04:00:00,-0.2,-3.6,0.0,0.0,0.0,0.04,6.1,10.4,87,1,32,0,0,0
2024-01-12 05:00:00,-1.9,-5.3,0.0,0.0,0.0,0.04,5.9,10.8,90,3,88,0,0,0
2024-01-12 06:00:00,-1.9,-5.5,0.0,0.0,0.0,0.04,7.0,12.2,89,1,44,0,0,0
2024-01-12 07:00:00,-3.5,-7.1,0.0,0.0,0.0,0.04,6.0,12.6,89,3,100,0,0,0
2024-01-12 08:00:00,-2.5,-6.8,0.0,0.0,0.0,0.04,10.9,18.7,88,3,100,0,0,0
2024-01-12 09:00:00,-0.6,-5.0,0.0,0.0,0.0,0.04,12.7,22.0,88,3,100,0,0,0
2024-01-12 10:00:00,0.1,-4.8,0.0,0.0,0.0,0.04,17.0,29.5,88,3,100,0,0,0
2024-01-12 11:00:00,0.9,-5.0,0.0,0.0,0.0,0.04,23.9,42.1,84,3,100,0,0,0
2024-01-12 12:00:00,1.5,-4.8,0.0,0.0,0.0,0.04,27.7,50.8,83,3,100,0,0,0
2024-01-12 13:00:00,2.5,-3.3,0.0,0.0,0.0,0.04,23.6,50.4,77,3,100,0,0,0
2024-01-12 14:00:00,2.8,-3.6,0.0,0.0,0.0,0.04,27.0,49.3,73,3,100,0,0,0
2024-01-12 15:00:00,2.8,-4.1,0.0,0.0,0.0,0.03,31.4,57.6,73,3,100,0,0,0
2024-01-12 16:00:00,2.3,-5.2,0.0,0.0,0.0,0.03,36.2,65.9,78,3,100,0,0,0
2024-01-12 17:00:00,2.2,-5.8,0.0,0.0,0.0,0.03,38.7,68.4,80,3,100,0,0,0
2024-01-12 18:00:00,1.9,-5.9,0.0,0.0,0.0,0.03,37.7,70.2,82,3,100,0,0,0
2024-01-12 19:00:00,1.1,-6.5,0.0,0.0,0.0,0.03,36.9,67.3,85,3,100,0,0,0
2024-01-12 20:00:00,1.1,-6.9,0.2,0.0,0.14,0.03,38.7,68.8,83,71,100,0,1,0
2024-01-12 21:00:00,1.1,-6.8,3.8,0.2,2.52,0.04,40.4,76.0,97,75,100,0,1,0
2024-01-12 22:00:00,1.4,-5.5,2.7,0.4,1.61,0.05,33.6,70.9,98,75,100,0,1,0
2024-01-12 23:00:00,1.8,-4.7,1.9,0.7,0.84,0.06,30.7,59.8,96,75,100,0,1,0
2024-01-13 00:00:00,3.2,-2.0,1.4,1.2,0.14,0.06,23.1,54.7,90,71,100,0,1,0
2024-01-13 01:00:00,4.2,-0.7,2.2,1.5,0.49,0.06,21.3,41.0,84,73,95,0,1,0
2024-01-13 02:00:00,5.3,-0.7,0.3,0.3,0.0,0.06,29.3,51.1,80,51,99,1,0,0
2024-01-13 03:00:00,5.4,-0.5,0.1,0.1,0.0,0.06,28.4,51.1,80,51,100,1,0,0
2024-01-13 04:00:00,5.8,-0.3,0.0,0.0,0.0,0.05,30.2,55.4,80,3,100,0,0,0
2024-01-13 05:00:00,5.2,0.4,0.1,0.1,0.0,0.05,21.7,52.6,83,51,100,1,0,0
2024-01-13 06:00:00,3.5,0.3,1.6,1.6,0.0,0.05,10.7,37.1,93,61,100,1,0,0
2024-01-13 07:00:00,3.4,-0.9,0.8,0.8,0.0,0.05,17.4,27.4,93,53,100,1,0,0
2024-01-13 08:00:00,2.2,-2.0,0.9,0.9,0.0,0.04,15.8,33.5,93,53,100,1,0,0
2024-01-13 09:00:00,2.9,-2.4,0.2,0.2,0.0,0.04,22.2,38.5,85,51,97,1,0,0
2024-01-13 10:00:00,1.9,-4.5,0.0,0.0,0.0,0.04,28.3,50.0,83,3,92,0,0,0
2024-01-13 11:00:00,1.1,-6.6,0.0,0.0,0.0,0.04,35.5,64.1,77,3,98,0,0,0
2024-01-13 12:00:00,0.3,-7.5,0.0,0.0,0.0,0.04,34.5,68.8,70,3,100,0,0,0
2024-01-13 13:00:00,0.0,-8.0,0.0,0.0,0.0,0.04,35.6,65.9,66,3,100,0,0,0
2024-01-13 14:00:00,-0.5,-8.4,0.0,0.0,0.0,0.04,34.3,66.2,66,3,100,0,0,0
2024-01-13 15:00:00,-0.8,-8.6,0.0,0.0,0.0,0.04,34.0,65.9,68,3,100,0,0,0
2024-01-13 16:00:00,-0.8,-8.2,0.0,0.0,0.0,0.04,31.2,62.3,69,3,100,0,0,0
2024-01-13 17:00:00,-1.0,-9.1,0.0,0.0,0.0,0.04,35.1,67.0,67,3,100,0,0,0
2024-01-13 18:00:00,-2.2,-10.5,0.0,0.0,0.0,0.04,34.9,69.1,61,3,100,0,0,0
2024-01-13 19:00:00,-2.4,-10.0,0.0,0.0,0.0,0.04,31.1,63.0,67,3,100,0,0,0
2024-01-13 20:00:00,-2.6,-11.0,0.0,0.0,0.0,0.04,35.8,63.7,63,3,100,0,0,0
2024-01-13 21:00:00,-3.0,-10.7,0.0,0.0,0.0,0.04,30.6,61.2,64,3,100,0,0,0
2024-01-13 22:00:00,-3.0,-11.0,0.0,0.0,0.0,0.04,32.6,58.3,64,3,99,0,0,0
2024-01-13 23:00:00,-2.8,-10.7,0.0,0.0,0.0,0.04,32.8,59.0,65,3,100,0,0,0
2024-01-14 00:00:00,-3.1,-10.7,0.0,0.0,0.0,0.04,30.9,60.8,69,3,100,0,0,0
2024-01-14 01:00:00,-3.3,-11.2,0.0,0.0,0.0,0.04,32.9,60.1,69,3,100,0,0,0
2024-01-14 02:00:00,-3.5,-11.2,0.0,0.0,0.0,0.04,31.4,59.8,66,3,100,0,0,0
2024-01-14 03:00:00,-3.8,-11.5,0.0,0.0,0.0,0.04,30.8,57.2,65,3,84,0,0,0
2024-01-14 04:00:00,-4.3,-11.8,0.0,0.0,0.0,0.04,28.7,56.9,63,2,72,0,0,0
2024-01-14 05:00:00,-4.5,-11.7,0.0,0.0,0.0,0.04,26.6,52.9,62,3,98,0,0,0
2024-01-14 06:00:00,-4.3,-11.0,0.0,0.0,0.0,0.04,23.7,47.9,67,3,98,0,0,0
2024-01-14 07:00:00,-4.7,-11.4,0.0,0.0,0.0,0.04,24.0,43.6,69,3,100,0,0,0
2024-01-14 08:00:00,-5.4,-12.4,0.0,0.0,0.0,0.05,25.3,47.5,68,3,100,0,0,0
2024-01-14 09:00:00,-5.6,-12.9,0.0,0.0,0.0,0.05,27.3,52.6,66,3,100,0,0,0
2024-01-14 10:00:00,-5.9,-13.6,0.0,0.0,0.0,0.05,29.2,54.4,63,3,100,0,0,0
2024-01-14 11:00:00,-6.2,-14.4,0.0,0.0,0.0,0.05,32.9,60.8,57,3,98,0,0,0
2024-01-14 12:00:00,-6.3,-15.0,0.0,0.0,0.0,0.05,34.7,65.9,54,3,99,0,0,0
2024-01-14 13:00:00,-6.1,-15.2,0.0,0.0,0.0,0.05,38.4,72.7,52,3,98,0,0,0
2024-01-14 14:00:00,-5.8,-14.6,0.0,0.0,0.0,0.05,36.1,72.0,53,3,99,0,0,0
2024-01-14 15:00:00,-5.3,-14.2,0.0,0.0,0.0,0.05,36.5,68.0,51,3,93,0,0,0
2024-01-14 16:00:00,-5.2,-13.7,0.0,0.0,0.0,0.05,34.3,68.0,50,3,89,0,0,0
2024-01-14 17:00:00,-6.0,-14.2,0.0,0.0,0.0,0.05,32.2,64.1,55,3,82,0,0,0
2024-01-14 18:00:00,-6.7,-15.0,0.0,0.0,0.0,0.05,33.3,60.5,60,2,65,0,0,0
2024-01-14 19:00:00,-7.1,-15.2,0.0,0.0,0.0,0.05,31.5,61.2,62,1,45,0,0,0
2024-01-14 20:00:00,-7.7,-15.4,0.0,0.0,0.0,0.05,28.4,56.9,61,1,35,0,0,0
2024-01-14 21:00:00,-9.1,-16.8,0.0,0.0,0.0,0.05,28.2,53.3,65,0,18,0,0,0
2024-01-14 22:00:00,-9.9,-17.8,0.0,0.0,0.0,0.05,28.8,52.6,65,1,37,0,0,0
2024-01-14 23:00:00,-10.6,-18.2,0.0,0.0,0.0,0.05,27.6,52.6,66,0,8,0,0,0
2024-01-15 00:00:00,-10.9,-18.3,0.0,0.0,0.0,0.05,25.6,49.7,66,0,11,0,0,0
2024-01-15 01:00:00,-11.6,-19.1,0.0,0.0,0.0,0.05,25.7,46.8,66,0,3,0,0,0
2024-01-15 02:00:00,-12.2,-19.6,0.0,0.0,0.0,0.05,24.7,47.2,66,0,5,0,0,0
2024-01-15 03:00:00,-12.8,-19.9,0.0,0.0,0.0,0.05,23.3,45.4,66,1,21,0,0,0
2024-01-15 04:00:00,-13.1,-20.1,0.0,0.0,0.0,0.05,22.1,42.5,67,0,0,0,0,0
2024-01-15 05:00:00,-13.5,-20.3,0.0,0.0,0.0,0.05,21.2,40.0,67,0,0,0,0,0
2024-01-15 06:00:00,-13.8,-20.6,0.0,0.0,0.0,0.05,21.5,38.9,69,0,5,0,0,0
2024-01-15 07:00:00,-13.6,-20.6,0.0,0.0,0.0,0.05,22.1,40.3,70,0,2,0,0,0
2024-01-15 08:00:00,-13.7,-20.7,0.0,0.0,0.0,0.05,22.6,41.4,69,0,2,0,0,0
2024-01-15 09:00:00,-12.4,-19.1,0.0,0.0,0.0,0.05,20.3,40.0,65,0,0,0,0,0
2024-01-15 10:00:00,-12.0,-18.8,0.0,0.0,0.0,0.05,21.1,39.6,62,0,0,0,0,0
2024-01-15 11:00:00,-11.2,-17.7,0.0,0.0,0.0,0.05,19.2,40.0,57,0,16,0,0,0
2024-01-15 12:00:00,-10.2,-16.6,0.0,0.0,0.0,0.05,18.2,38.2,53,2,62,0,0,0
2024-01-15 13:00:00,-9.1,-15.9,0.0,0.0,0.0,0.05,21.1,41.8,47,2,52,0,0,0
2024-01-15 14:00:00,-7.9,-15.1,0.0,0.0,0.0,0.05,23.4,45.7,42,3,95,0,0,0
2024-01-15 15:00:00,-7.6,-14.2,0.0,0.0,0.0,0.05,19.5,45.7,40,2,78,0,0,0
2024-01-15 16:00:00,-7.4,-13.6,0.0,0.0,0.0,0.05,16.5,39.2,40,2,73,0,0,0
2024-01-15 17:00:00,-7.7,-13.8,0.0,0.0,0.0,0.05,16.4,33.5,41,3,97,0,0,0
2024-01-15 18:00:00,-8.4,-14.2,0.0,0.0,0.0,0.05,14.7,32.0,46,3,98,0,0,0
2024-01-15 19:00:00,-8.9,-14.6,0.0,0.0,0.0,0.05,14.0,25.9,50,3,100,0,0,0
2024-01-15 20:00:00,-9.2,-14.9,0.0,0.0,0.0,0.04,13.8,24.5,53,3,100,0,0,0
2024-01-15 21:00:00,-10.1,-15.9,0.0,0.0,0.0,0.04,14.8,25.6,61,3,100,0,0,0
2024-01-15 22:00:00,-10.4,-16.4,0.0,0.0,0.0,0.04,16.2,28.4,63,3,100,0,0,0
2024-01-15 23:00:00,-10.6,-16.5,0.0,0.0,0.0,0.04,15.5,28.8,63,3,100,0,0,0
2024-01-16 00:00:00,-10.6,-16.2,0.0,0.0,0.0,0.04,13.5,27.4,62,3,100,0,0,0
2024-01-16 01:00:00,-10.4,-15.8,0.0,0.0,0.0,0.04,12.1,23.8,61,3,100,0,0,0
2024-01-16 02:00:00,-10.9,-16.1,0.0,0.0,0.0,0.04,10.5,22.3,64,3,100,0,0,0
2024-01-16 03:00:00,-11.1,-15.9,0.0,0.0,0.0,0.04,8.3,19.4,65,3,100,0,0,0
2024-01-16 04:00:00,-10.9,-15.7,0.1,0.0,0.07,0.05,8.3,16.9,66,71,100,0,1,0
2024-01-16 05:00:00,-11.1,-15.7,0.1,0.0,0.07,0.05,7.4,17.3,71,71,100,0,1,0
2024-01-16 06:00:00,-10.9,-15.3,0.1,0.0,0.07,0.05,6.2,15.5,73,71,100,0,1,0
2024-01-16 07:00:00,-10.6,-15.0,0.1,0.0,0.07,0.05,5.2,13.0,74,71,100,0,1,0
2024-01-16 08:00:00,-10.4,-15.1,0.2,0.0,0.14,0.05,8.0,16.6,75,71,100,0,1,0
2024-01-16 09:00:00,-9.2,-13.8,0.3,0.0,0.21,0.05,7.2,15.5,72,73,100,0,1,0
2024-01-16 10:00:00,-8.8,-13.5,0.3,0.0,0.21,0.05,8.9,18.4,70,73,100,0,1,0
2024-01-16 11:00:00,-8.1,-13.3,0.2,0.0,0.14,0.06,12.1,24.1,66,71,100,0,1,0
2024-01-16 12:00:00,-7.2,-13.3,0.1,0.0,0.07,0.06,17.2,33.1,61,71,100,0,1,0
2024-01-16 13:00:00,-6.6,-13.0,0.1,0.0,0.07,0.06,20.4,39.6,57,71,100,0,1,0
2024-01-16 14:00:00,-6.1,-12.6,0.1,0.0,0.07,0.06,20.5,41.4,53,71,100,0,1,0
2024-01-16 15:00:00,-5.8,-12.6,0.0,0.0,0.0,0.06,21.9,42.5,48,3,100,0,0,0
2024-01-16 16:00:00,-5.9,-12.6,0.0,0.0,0.0,0.06,20.9,42.8,46,3,98,0,0,0
2024-01-16 17:00:00,-6.5,-13.1,0.0,0.0,0.0,0.06,20.5,40.0,47,1,49,0,0,0
2024-01-16 18:00:00,-7.6,-14.0,0.0,0.0,0.0,0.06,18.6,38.9,51,0,17,0,0,0
2024-01-16 19:00:00,-8.7,-14.9,0.0,0.0,0.0,0.06,17.4,34.2,56,0,12,0,0,0
2024-01-16 20:00:00,-9.2,-15.5,0.0,0.0,0.0,0.06,17.6,32.4,57,0,2,0,0,0
2024-01-16 21:00:00,-9.7,-15.6,0.0,0.0,0.0,0.06,15.7,32.0,59,0,3,0,0,0
2024-01-16 22:00:00,-9.9,-16.1,0.0,0.0,0.0,0.06,17.2,30.2,63,0,8,0,0,0
2024-01-16 23:00:00,-10.6,-16.8,0.0,0.0,0.0,0.06,17.9,31.7,64,0,13,0,0,0
2024-01-17 00:00:00,-11.4,-17.6,0.0,0.0,0.0,0.06,17.0,31.7,65,0,19,0,0,0
2024-01-17 01:00:00,-12.2,-18.4,0.0,0.0,0.0,0.06,17.4,30.6,66,0,7,0,0,0
2024-01-17 02:00:00,-12.8,-19.1,0.0,0.0,0.0,0.06,18.1,33.1,65,0,4,0,0,0
2024-01-17 03:00:00,-13.2,-19.7,0.0,0.0,0.0,0.06,19.0,34.2,63,0,0,0,0,0
2024-01-17 04:00:00,-13.7,-20.3,0.0,0.0,0.0,0.06,19.3,36.7,62,0,11,0,0,0
2024-01-17 05:00:00,-14.1,-20.9,0.0,0.0,0.0,0.06,20.3,37.4,61,0,7,0,0,0
2024-01-17 06:00:00,-14.1,-20.9,0.0,0.0,0.0,0.06,20.5,37.8,62,0,6,0,0,0
2024-01-17 07:00:00,-14.1,-21.0,0.0,0.0,0.0,0.06,21.3,38.5,62,1,29,0,0,0
2024-01-17 08:00:00,-13.7,-20.9,0.0,0.0,0.0,0.06,23.7,42.1,62,1,27,0,0,0
2024-01-17 09:00:00,-12.1,-19.4,0.0,0.0,0.0,0.06,24.5,44.6,63,1,37,0,0,0
2024-01-17 10:00:00,-11.4,-19.1,0.0,0.0,0.0,0.06,27.5,51.1,58,2,65,0,0,0
2024-01-17 11:00:00,-10.8,-18.7,0.0,0.0,0.0,0.06,28.4,54.4,53,3,96,0,0,0
2024-01-17 12:00:00,-9.8,-17.8,0.0,0.0,0.0,0.06,29.2,58.0,45,3,100,0,0,0
2024-01-17 13:00:00,-8.8,-16.5,0.0,0.0,0.0,0.06,26.9,55.1,41,1,49,0,0,0
2024-01-17 14:00:00,-7.9,-15.7,0.0,0.0,0.0,0.06,26.7,54.7,37,3,82,0,0,0
2024-01-17 15:00:00,-7.4,-15.0,0.0,0.0,0.0,0.06,26.0,52.2,36,1,44,0,0,0
2024-01-17 16:00:00,-7.3,-15.1,0.0,0.0,0.0,0.06,27.7,51.5,38,1,30,0,0,0
2024-01-17 17:00:00,-7.5,-14.9,0.0,0.0,0.0,0.06,24.5,54.4,39,1,44,0,0,0
2024-01-17 18:00:00,-8.3,-14.9,0.0,0.0,0.0,0.05,19.4,45.7,43,1,33,0,0,0
2024-01-17 19:00:00,-8.8,-15.3,0.0,0.0,0.0,0.05,19.1,34.9,48,3,89,0,0,0
2024-01-17 20:00:00,-8.9,-15.2,0.0,0.0,0.0,0.05,18.1,33.8,51,2,74,0,0,0
2024-01-17 21:00:00,-9.4,-15.7,0.0,0.0,0.0,0.05,19.2,34.2,67,3,82,0,0,0
2024-01-17 22:00:00,-9.3,-15.9,0.0,0.0,0.0,0.05,20.9,37.4,68,1,22,0,0,0
2024-01-17 23:00:00,-9.5,-15.9,0.0,0.0,0.0,0.05,19.5,37.4,67,0,11,0,0,0
2024-01-18 00:00:00,-9.6,-15.8,0.0,0.0,0.0,0.05,18.4,34.9,68,0,6,0,0,0
2024-01-18 01:00:00,-9.6,-15.5,0.0,0.0,0.0,0.05,16.3,32.4,69,3,100,0,0,0
2024-01-18 02:00:00,-9.4,-15.3,0.0,0.0,0.0,0.05,16.3,29.5,70,3,100,0,0,0
2024-01-18 03:00:00,-8.9,-14.8,0.0,0.0,0.0,0.05,16.4,29.5,70,3,100,0,0,0
2024-01-18 04:00:00,-8.4,-14.1,0.0,0.0,0.0,0.05,15.3,29.2,70,3,100,0,0,0
2024-01-18 05:00:00,-8.4,-14.1,0.0,0.0,0.0,0.05,15.2,27.4,71,3,100,0,0,0
2024-01-18 06:00:00,-7.9,-13.7,0.0,0.0,0.0,0.05,16.4,29.5,72,3,100,0,0,0
2024-01-18 07:00:00,-7.8,-13.5,0.0,0.0,0.0,0.05,16.4,29.5,74,3,100,0,0,0
2024-01-18 08:00:00,-7.4,-13.2,0.0,0.0,0.0,0.05,16.8,30.2,75,3,100,0,0,0
2024-01-18 09:00:00,-6.5,-12.1,0.0,0.0,0.0,0.05,15.5,30.6,72,3,100,0,0,0
2024-01-18 10:00:00,-5.9,-11.5,0.0,0.0,0.0,0.05,15.8,29.5,69,3,100,0,0,0
2024-01-18 11:00:00,-5.0,-11.0,0.0,0.0,0.0,0.06,18.8,36.0,66,3,100,0,0,0
2024-01-18 12:00:00,-4.4,-10.7,0.0,0.0,0.0,0.06,20.6,39.2,62,3,100,0,0,0
2024-01-18 13:00:00,-3.7,-10.1,0.0,0.0,0.0,0.06,21.4,41.8,57,3,100,0,0,0
2024-01-18 14:00:00,-3.2,-9.4,0.0,0.0,0.0,0.06,20.2,41.4,54,3,100,0,0,0
2024-01-18 15:00:00,-2.8,-8.8,0.0,0.0,0.0,0.06,18.2,39.2,53,3,100,0,0,0
2024-01-18 16:00:00,-2.9,-8.7,0.0,0.0,0.0,0.06,17.0,35.6,53,3,100,0,0,0
2024-01-18 17:00:00,-3.0,-8.7,0.0,0.0,0.0,0.06,15.9,33.1,53,3,100,0,0,0
2024-01-18 18:00:00,-3.4,-8.3,0.0,0.0,0.0,0.06,10.8,30.2,57,3,100,0,0,0
2024-01-18 19:00:00,-3.7,-8.1,0.0,0.0,0.0,0.06,7.9,19.4,61,3,100,0,0,0
2024-01-18 20:00:00,-4.0,-8.3,0.1,0.0,0.07,0.06,7.5,14.0,68,71,100,0,1,0
2024-01-18 21:00:00,-4.4,-8.7,0.0,0.0,0.0,0.06,8.5,15.1,77,3,100,0,0,0
2024-01-18 22:00:00,-4.6,-8.7,0.0,0.0,0.0,0.06,7.2,15.1,78,3,100,0,0,0
2024-01-18 23:00:00,-5.5,-9.8,0.0,0.0,0.0,0.06,7.9,13.3,79,3,100,0,0,0
2024-01-19 00:00:00,-6.3,-10.8,0.0,0.0,0.0,0.06,9.0,16.2,80,3,100,0,0,0
2024-01-19 01:00:00,-7.0,-11.6,0.0,0.0,0.0,0.06,9.0,16.6,79,3,100,0,0,0
2024-01-19 02:00:00,-7.4,-12.2,0.0,0.0,0.0,0.06,10.1,18.4,79,3,100,0,0,0
2024-01-19 03:00:00,-7.7,-12.5,0.0,0.0,0.0,0.06,11.0,19.8,81,3,100,0,0,0
2024-01-19 04:00:00,-7.7,-13.0,0.0,0.0,0.0,0.06,13.7,24.1,82,3,100,0,0,0
2024-01-19 05:00:00,-7.8,-13.4,0.0,0.0,0.0,0.06,15.1,27.0,80,3,100,0,0,0
2024-01-19 06:00:00,-8.1,-13.8,0.0,0.0,0.0,0.06,15.9,28.4,80,3,100,0,0,0
2024-01-19 07:00:00,-8.8,-14.4,0.0,0.0,0.0,0.06,15.6,28.8,80,3,100,0,0,0
2024-01-19 08:00:00,-9.4,-15.2,0.0,0.0,0.0,0.06,15.6,29.2,79,3,100,0,0,0
2024-01-19 09:00:00,-8.9,-15.0,0.0,0.0,0.0,0.06,18.4,34.6,76,3,100,0,0,0
2024-01-19 10:00:00,-9.1,-15.5,0.0,0.0,0.0,0.06,19.5,36.7,72,3,100,0,0,0
2024-01-19 11:00:00,-9.1,-15.5,0.0,0.0,0.0,0.06,19.8,38.9,66,3,100,0,0,0
2024-01-19 12:00:00,-8.6,-14.8,0.0,0.0,0.0,0.06,17.3,38.5,60,3,100,0,0,0
2024-01-19 13:00:00,-8.6,-14.5,0.0,0.0,0.0,0.06,15.2,35.3,57,3,100,0,0,0
2024-01-19 14:00:00,-8.8,-14.6,0.0,0.0,0.0,0.06,15.4,32.0,55,3,100,0,0,0
2024-01-19 15:00:00,-9.0,-15.0,0.0,0.0,0.0,0.06,15.7,33.1,52,3,100,0,0,0
2024-01-19 16:00:00,-9.2,-15.3,0.0,0.0,0.0,0.06,16.2,33.5,49,3,100,0,0,0
2024-01-19 17:00:00,-9.8,-15.9,0.0,0.0,0.0,0.06,15.7,33.1,48,3,100,0,0,0
2024-01-19 18:00:00,-10.6,-16.7,0.0,0.0,0.0,0.06,15.9,31.7,51,3,100,0,0,0
2024-01-19 19:00:00,-11.2,-17.5,0.0,0.0,0.0,0.06,16.9,32.4,55,3,100,0,0,0
2024-01-19 20:00:00,-11.6,-17.8,0.0,0.0,0.0,0.06,17.1,32.8,58,3,100,0,0,0
2024-01-19 21:00:00,-11.0,-16.8,0.0,0.0,0.0,0.06,14.7,29.2,67,3,100,0,0,0
2024-01-19 22:00:00,-11.6,-17.5,0.0,0.0,0.0,0.06,14.5,28.1,65,3,100,0,0,0
2024-01-19 23:00:00,-12.9,-18.5,0.0,0.0,0.0,0.06,13.2,27.4,61,3,100,0,0,0
2024-01-20 00:00:00,-13.8,-19.4,0.0,0.0,0.0,0.06,12.9,24.8,61,3,100,0,0,0
2024-01-20 01:00:00,-14.4,-20.1,0.0,0.0,0.0,0.06,13.0,25.2,63,3,100,0,0,0
2024-01-20 02:00:00,-14.6,-20.1,0.0,0.0,0.0,0.06,11.7,24.5,64,3,100,0,0,0
2024-01-20 03:00:00,-14.6,-20.0,0.0,0.0,0.0,0.06,11.2,23.4,66,3,100,0,0,0
2024-01-20 04:00:00,-14.1,-19.4,0.0,0.0,0.0,0.06,10.1,22.0,64,3,100,0,0,0
2024-01-20 05:00:00,-14.0,-19.3,0.0,0.0,0.0,0.06,10.4,20.2,65,3,100,0,0,0
2024-01-20 06:00:00,-13.9,-19.4,0.0,0.0,0.0,0.06,11.8,23.8,65,3,100,0,0,0
2024-01-20 07:00:00,-14.1,-19.5,0.0,0.0,0.0,0.06,11.5,22.7,64,3,100,0,0,0
2024-01-20 08:00:00,-14.1,-19.7,0.0,0.0,0.0,0.06,12.0,23.0,64,3,100,0,0,0
2024-01-20 09:00:00,-13.9,-19.1,0.0,0.0,0.0,0.06,10.4,20.5,65,3,100,0,0,0
2024-01-20 10:00:00,-13.1,-18.3,0.0,0.0,0.0,0.06,9.9,20.9,63,3,100,0,0,0
2024-01-20 11:00:00,-11.9,-17.4,0.1,0.0,0.07,0.06,12.3,24.8,59,71,100,0,1,0
2024-01-20 12:00:00,-10.5,-16.6,0.0,0.0,0.0,0.06,16.3,33.1,56,3,100,0,0,0
2024-01-20 13:00:00,-9.4,-15.7,0.0,0.0,0.0,0.06,17.6,35.3,54,3,100,0,0,0
2024-01-20 14:00:00,-8.8,-15.2,0.0,0.0,0.0,0.06,19.3,38.2,54,3,100,0,0,0
2024-01-20 15:00:00,-8.1,-14.4,0.0,0.0,0.0,0.06,17.8,38.2,55,3,100,0,0,0
2024-01-20 16:00:00,-7.4,-13.8,0.0,0.0,0.0,0.06,19.4,37.1,55,3,100,0,0,0
